,Unnamed: 0,Solar_Power,timestamp,station_id,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
4575,4575,3509.0,2020-11-22 07:46:49,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4576,4576,12033.0,2020-11-22 08:00:29,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4577,4577,25645.0,2020-11-22 09:00:23,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4578,4578,33845.0,2020-11-22 10:00:20,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4579,4579,38278.0,2020-11-22 11:00:10,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4580,4580,33364.0,2020-11-22 12:00:32,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4581,4581,31380.0,2020-11-22 13:00:18,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4582,4582,19139.0,2020-11-22 14:00:07,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4583,4583,16572.0,2020-11-22 15:00:27,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4584,4584,5062.0,2020-11-22 16:00:18,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4585,4585,3584.0,2020-11-23 07:42:04,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4586,4586,13665.0,2020-11-23 08:00:22,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4587,4587,18015.0,2020-11-23 09:00:33,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4588,4588,21617.0,2020-11-23 10:00:04,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4589,4589,32780.0,2020-11-23 11:00:27,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4590,4590,24412.0,2020-11-23 12:00:09,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4591,4591,25390.0,2020-11-23 13:00:25,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4592,4592,16699.0,2020-11-23 14:00:29,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4593,4593,11297.0,2020-11-23 15:00:01,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4594,4594,6614.0,2020-11-23 16:00:04,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4595,4595,3361.0,2020-11-24 07:51:49,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4596,4596,6393.0,2020-11-24 08:00:15,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4597,4597,10416.0,2020-11-24 09:00:21,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4598,4598,23144.0,2020-11-24 10:00:08,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4599,4599,22490.0,2020-11-24 11:00:10,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4600,4600,22111.0,2020-11-24 12:00:09,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4601,4601,9698.0,2020-11-24 13:00:13,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4602,4602,8231.0,2020-11-24 14:00:29,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4603,4603,6463.0,2020-11-24 15:00:08,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4604,4604,3650.0,2020-11-24 16:00:17,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4605,4605,4401.0,2020-11-25 07:30:14,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4606,4606,8717.0,2020-11-25 08:00:05,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4607,4607,22078.0,2020-11-25 09:00:24,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4608,4608,32971.0,2020-11-25 10:00:29,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4609,4609,26527.0,2020-11-25 11:00:35,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4610,4610,30625.0,2020-11-25 12:00:35,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4611,4611,18963.0,2020-11-25 13:00:26,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4612,4612,32082.0,2020-11-25 14:00:07,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4613,4613,13113.0,2020-11-25 15:00:33,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4614,4614,4786.0,2020-11-25 16:00:16,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4615,4615,4661.0,2020-11-26 08:01:48,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4616,4616,21691.0,2020-11-26 09:00:29,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4617,4617,34023.0,2020-11-26 10:00:21,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4618,4618,28764.0,2020-11-26 11:00:13,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4619,4619,26764.0,2020-11-26 12:00:09,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4620,4620,25808.0,2020-11-26 13:02:52,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4621,4621,10770.0,2020-11-26 14:00:26,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4622,4622,18778.0,2020-11-26 15:00:18,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4623,4623,4582.0,2020-11-26 16:00:07,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
4624,4624,3319.0,2020-11-27 07:44:39,1279257,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,4346,17.585,12.36,58.8,59.0,17.274,101.2
